,content,,,,,,,,,,,,,
2653,이 영화는 역대급 익살스러운 공포 영화로 감히 뽑는다.몸풀기로는 30초컷 영상만으로도 설명이 가능하다.무섭기만 할줄 알겠지만 끝엔 교훈과 감동도 따른다는 것.직접 봐야 안다.,,,,,,,,,,,,,
2654,재밌어요!!!! 제발 2편이 나오길 ㅠㅠ,,,,,,,,,,,,,
2655,그냥 말이 필요없이 노잼임,,,,,,,,,,,,,
2656,영화 무서웠어요 ㅎㄷㄷ 원작 소설은 안읽어 봤지만 너무 무섭게 잘봤네요,,,,,,,,,,,,,
2657,공포는 상상력에 불과하지만 그 어떤 물리적인 힘보다 더 큰 지배력을 갖는다. 이겨내지 못하면 잡아먹히고마는 이 형태없는 우수꽝스러운 광대는 우리 주변을 늘 배회하고 있다.,,,,,,,,,,,,,
2658,딸아이는 재밌게 봤다고 하네요,,,,,,,,,,,,,
2659,방금 봤습니다! 저는 되게 긴장했고 쫄면서 봐서 너무 무서웠고 스토리도 재밌었어요! 공포영화를 자주,,,,,,,,,,,,,
2660,예고편이 너무 강렬했다... 그리고 뚱땡이 너무 귀엽다.,,,,,,,,,,,,,
2661,이건 아니다‥ 40분보다 포기‥ 공포냐 성장이냐 하나만해라‥,,,,,,,,,,,,,
2662,소재 특이하고 좋았음~,,,,,,,,,,,,,
2663,어린이 공포영화로 하면 괜찮을 듯한데,,,,,,,,,,,,,
2664,뭔가 난해한 상징을 잔뜩 우겨 넣은 도무지 무섭지 않은 공포영화,,,,,,,,,,,,,
2665,무서워죽기보다 졸려죽는줄 알았음,,,,,,,,,,,,,
2666,영화가 난해해.. 공포,,,,,,,,,,,,,
2667,꼬마탐험단 아냐꼬마탐험단 아냐,,,,,,,,,,,,,
2668,아이들의 용기와 우정에 의의를 담은 하이틴 공포 영화. 근데시리즈로 나올 것까지야..,,,,,,,,,,,,,
2669,비위약한사람이 보면 안대겟어요,,,,,,,,,,,,,
2670,무섭진 않지만 교훈적이고 감동적이다,,,,,,,,,,,,,
2671,그냥 그런 귀신보단 무서웠지만 평점이 낮아서ㅠ마지막이 한국스럽지만ㅋ깜짝놀라긴 최고!,,,,,,,,,,,,,
2672,루저클럽의 삐에로사냥,,,,,,,,,,,,,
2673,샘이 좋아 넘므 좋앙 헤헤헤헤,,,,,,,,,,,,,
2674,캐릭터 설정이 부족하니 이거저거 다나오네 귀신인지 에일리언인지,,,,,,,,,,,,,
2675,2017년 최고의 기괴함.,,,,,,,,,,,,,
2676,무난하게 재미있었습니다 그리고약간에 무서운 내용 예고편에 많이 나왔지만 약간에 수포 또 있어서 덜 무서워 하는 것 같았습니다. 잔인한 내용도 있었지만 결국 이 영화도 약간의 슬픔이 담겨져 있었습니다,,,,,,,,,,,,,
2677,꽤나 잘 만든 영화. 재미 긴장감 그래픽 스토리 어디하나 빠지는 곳 없는 수작. 삐에로는 졸라 무섭다. 특히 애들한테는 더욱,,,,,,,,,,,,,
2678,무서운 공포영화를 기대하고 보면 실망할 수도 있다. 생각보다 무섭지 않기 때문에.. 그러나 두 시간동안 지루함이 없고 재미있었다.,,,,,,,,,,,,,
2679,진짜 개유치뽕작영화 에일리언대 프레데터급? 아니 그것조차도 아까운 똥영화 30분보다 재미없어서 넘겨보기로 봄,,,,,,,,,,,,,
2680,깜놀장면은 볼만했지만..전체적으로 지루~,,,,,,,,,,,,,
2681,런닝타임 조금만 줄였다면 어땠을까..,,,,,,,,,,,,,
2682,아니OO  왠 공포영화에  장난하는것도아니고 마지막에 피를가지고 서약을하고 그러냐 cg는 볼만햇다,,,,,,,,,,,,,
2683,괜찮은 영화인듯 뭔가 남는게있는 ㅡ 스티븐 킹!!,,,,,,,,,,,,,
2684,페니와이즈 너무 잘생김 ㅋㅋㅋㅋ,,,,,,,,,,,,,
2685,광대공포증 이 있어서인지 무섭게 잘 봤네요 ㅠ,,,,,,,,,,,,,
2686,초반과 다르게 중반부터 삐에로가 너무 귀엽더라. 과도한 익살스러움으로 공포심을 극대화시키려는 연출이었던거 같은데 되려 더 귀여웠음(특히 춤출때). 이런 삐에로라면 친구먹을듯ㅋㅋ,,,,,,,,,,,,,
2687,무심코 봤다가 깜짝 놀랐네~~,,,,,,,,,,,,,
2688,강추 강추입니다...,,,,,,,,,,,,,
2689,삐에로보니까 테일즈러너 생각났다...,,,,,,,,,,,,,
2690,중2병 용사님들을 위한 영화,,,,,,,,,,,,,
2691,삐에로라면 배트맨이 최고지요.,,,,,,,,,,,,,
2692,매력있는 영화..하지만 정확히는 공포영화는 아닐수도있겠다,,,,,,,,,,,,,
2693,good~ good~,,,,,,,,,,,,,
2694,공포에 빠져드는 이유는 눈에는 안 보이기 때문이다.,,,,,,,,,,,,,
2695,페니와이즈 춤추는거 꿀잼입니다 친구들이랑 잘봤어요,,,,,,,,,,,,,
2696,다필요없고 조지가 광대랑 대화하면서 웃을때 넘 커여웟음,,,,,,,,,,,,,
2697,굿정말쩌러요 개무섭ㅎㅎㅎ,,,,,,,,,,,,,
2698,아이들의 공포영화. 성인이 보기엔 조금 유치하달까,,,,,,,,,,,,,
2699,처음에는 섬뜩한 연출이 매우 좋았는데 중후반 갈수록 반복적이라고 할까 ?  섬뜩함이 사라지고 전형적인 공포물처럼 매듭을 제대로 짓지 못한채 마무리 되는것이 안타까웠다.,,,,,,,,,,,,,
2700,재미잇슴 좀 무서움 깜작 농랜,,,,,,,,,,,,,
2701,여주 이쁘고 안경낀놈 재밌고 스토리 시원시원하고 잔인한거 별로 없고 꿀잼꿀잼,,,,,,,,,,,,,
2702,재밋네여 나문희닮은삐에로가 좀웃김 유치함,,,,,,,,,,,,,
2703,공포 디즈니영화 본 기분.,,,,,,,,,,,,,
2704,시작은 성인물 그뒤는 아동 성장드라마,,,,,,,,,,,,,
2705,미드 기묘한 이야기 영화버전 같다. 안경쓴 꼬마아이가 또나와서 그런가 ㅋㅋㅋㅋ,,,,,,,,,,,,,
2706,잘만든것같지만 제스타일은 아닙니다 하나도 안무섭네요,,,,,,,,,,,,,
2707,재미있습니다 한번 보세요,,,,,,,,,,,,,
2708,그 옛날 구니스를 다시보는 느낌.. 굿!,,,,,,,,,,,,,
2709,난 차라리 웃고 있는 삐에로가 좋아~ 예~예~예~예~,,,,,,,,,,,,,
2710,아동영화같이 좀 심하게 유치합니다.,,,,,,,,,,,,,
2711,광대와 괴물들의 기과한 모습,,,,,,,,,,,,,
2712,공포영화같으면서 약간의 개그랑 미국청소년 하이틴 드라마 같기도했지만 재밌게잘봄ㅎㅎ2나오면 볼 예정,,,,,,,,,,,,,
2713,B급감성,,,,,,,,,,,,,
2714,뭔 나이트메어도 아니고 애나멜처럼 초자연 공포물도 아니고 순간이동을 하질않나 진짜  감독 후드러패고싶다!! 그냥 하도 어이가 없어서 헛웃음만 나오게 만드는것도 재주냐,,,,,,,,,,,,,
2715,장르적으로 신선하지는 않지만 기본에 충실하면서 새로운공포 캐릭터를 잘 구현한 점이 좋다. 앞으로의 시리즈도 기대된다.,,,,,,,,,,,,,
2716,유년 시절로 돌아가 체험해보고 싶은 공포,,,,,,,,,,,,,
2717,너무 무서워서 팬티에 똥두번 쌋다,,,,,,,,,,,,,
2718,어린시절 그것이 떠오르는 영화 강추!,,,,,,,,,,,,,
2719,뚱땡보 마지막까지 남아있으려고 할 때 왜 이렇게 내 마음이 아프냐.,,,,,,,,,,,,,
2720,그것이 너무 약해~ ㅋㅋ,,,,,,,,,,,,,
2721,초반에는 좋았으나 나중엔 공포 코믹 멜로 감동을 무리하게 섞으려다 실패,,,,,,,,,,,,,
2722,이거 주인공이 너무 안나와요ㅠㅠㅠ 내용도 뭔지 모르겠고ㅠ 되게 기대했던 영화였는데,,,,,,,,,,,,,
2723,클래식 호러를 재현한건 좋은데 핵심에 도달하지못하는...,,,,,,,,,,,,,
2724,뿌린 떡밥도 너무 많고.. 영화의도는 좋았으나 표현이 너무 노골적이었음. 말하고자하는 바가 눈에 보이는데 거두지않을 떡밥만 마구 뿌리니까 지루함,,,,,,,,,,,,,
2725,니가 있다는건 믿어 하지만 두렵진않아! (드림웍스 가디언즈 극중대사),,,,,,,,,,,,,
2726,별로..무서운영화아님,,,,,,,,,,,,,
2727,무서워요 근데 나름 괜찮은 이야기이네요~!!,,,,,,,,,,,,,
2728,재미..까지는 모르겠고 결말이 통쾌한영화.,,,,,,,,,,,,,
2729,무서운 영화를 좋아하는 아이들에게 보여줄 만한 영화같아요..,,,,,,,,,,,,,
2730,은근 징그러운게 많구 깜짝 놀람..광대는 볼수록 웃기당,,,,,,,,,,,,,
2731,80년대를 추억하게하는 영화 재밌었고 어린이들은 이제 더이상 당하지않는 사회가되길,,,,,,,,,,,,,
2732,공포보단  소년들의 판타지 모험물? 공포를 기대한다면 원작 소설이 훨씬 무섭다. 같은 씬 안에서 멜로디 하나로 장면의 분위기를 바꿔가는 전개가 인상적.,,,,,,,,,,,,,
2733,초반은 괜찮은 공포영화 일거 같다가가면 갈수록 어린이 성장드라마,,,,,,,,,,,,,
2734,그냥그냥...그냥...뭐....그냥,,,,,,,,,,,,,
2735,원작을 모르면 불친절한 떡밥들이 살짝 아쉽다...적당한 공포영화,,,,,,,,,,,,,
2736,공포를 이겨내고 현실을 마주하여 어른이 된다. 그리고 얼굴이 짜세다.,,,,,,,,,,,,,
2737,솔직히 내용적으로 놀래키는 타이밍이 별로다.CG라던가 공포장면은 훌륭하지만 타이밍을 못마춰서 공포심유발이 저조함. 그래서 클라이막스가 없음.,,,,,,,,,,,,,
2738,예고편보구 몇달을 기대햇는데 기대만큼은 아니지만 볼만햇어요,,,,,,,,,,,,,
2739,그냥 많이 무섭지도않고 소름도는?,,,,,,,,,,,,,
2740,납득 안 가는 부분이 많은데. 보는 순간들은 몰입되네.,,,,,,,,,,,,,
2741,그 박평식이 점수 디게 높게줬네ㅋㅋㅋㅋ,,,,,,,,,,,,,
2742,공포감을 구체화했지만 너무 많이보여준다.,,,,,,,,,,,,,
2743,○○가 느끼는 공포심과 두려움에 현혹되지 말라...아이들을 위협하던 27년마다 돌아오는 그것(?)을 극복하려 노력했던 잔혹하고 불안한 성장통...시리즈로 계속 나올건가부네...,,,,,,,,,,,,,
2744,광대가 처음 등장할 때만 무섭다고 느꼈음. 그 후에는 현실과 비현실적 요소가 잘 어울리지 않아서 몰입을 방해함. 현실적요소에 비중을 두었더라면 하는 아쉬움이 남음. 아이들의 성장과정은 유치했지만 나쁘지 않았음. 그리...,,,,,,,,,,,,,
2745,아이들 트라우마 극복 성장+ 공포영화,,,,,,,,,,,,,
2746,요즘 성장영화는 이런게 대세여?,,,,,,,,,,,,,
2747,아  제발 좀 깜짝깜짝 놀래키지마... 쉬ㅂ....,,,,,,,,,,,,,
2748,무서운거 기대한다면 좀 이상할수 있지만 개인적우론 너무 재미있게 봐서 소장 하고싶음영화 분위기만 잔뜩 무겁게 하고 전혀 안무서운거보다 이게 차라리 좋았음,,,,,,,,,,,,,
2749,깜짝깜짝 놀래다가  마지막엔 자신과 맞서야 하는 영화. it의 중의적 표현이 마음에 듬. 내 기준에서는 6.5정도,,,,,,,,,,,,,
2750,공포영화기보다는 성장영환거같다 미국어린애들한테 생길수있는 사춘기를 광대랑 섞어서 표현한영화 마지막에 2를한다는거보고 4점을준ㄷ,,,,,,,,,,,,,
2751,잼있어요ㅋㅋ 괜찬하요,,,,,,,,,,,,,
2752,초반의 공포감 없었으면 5점 이하임.,,,,,,,,,,,,,
2753,적당한 공포의 아프지만 예쁜 성장 영화. 어른들 세상 속에 갇힌 아이들의 상처와 이를 극복해내는 모습이 참 기특했다.,,,,,,,,,,,,,
2754,그 귀여운 아이가 팔이 잘려나가는 비혐오 극치의 첫장면에 막장이구나 했는데. 뉴키즈온더블록 + 나홀로집에 + 해리포터의 조합으로 공포장르라니. 깨알 재미와 유머는 또 어떻고. chapter 2를 기대해본다.,,,,,,,,,,,,,
2755,진짜 재미없다 내용이 아깝다,,,,,,,,,,,,,
2756,공포는 아니고 다크판타지물. 공포영화로 보면 4,,,,,,,,,,,,,
2757,그저 뚱보가 불쌍하다는 느낌만 남았다...그리고 왜 극찬받고 있는지 이유를 생각중이다,,,,,,,,,,,,,
2758,초반 20분정도는 볼만했는데 갈수록 먼 코미디 영화냐 무섭다는 영화는 다 똑같다 막판에 파오후가 여자애한테 뽀뽀하는거 뭐노 ㅋㅋㅋㅋ,,,,,,,,,,,,,
2759,원작을 본 입장에서 긴장감은 유지가 되나 유지로만 끝나는 한방이 아쉬운 영화,,,,,,,,,,,,,
2760,이도 저도 아닌....내가 뭘 본건가..하는 어이없는 그런 영화??? 소재는 좋았는데...내용을 잘만 만들었다면 수작도 될수 있었겠단 생각만 남긴...쩝...,,,,,,,,,,,,,
2761,트라우마 극복을 통한 아이들의 성장드라마~ 광대 연기는 압권,,,,,,,,,,,,,
2762,근대 명성이 자자해서 봤는대 소문난잔칫집 먹을거없다고 딱 그런격 초중반까지 지루하고 마지막에 광대 잡는다고 레이드 편성해서 몽둥이 찜질할떄가 제일 재미있었음 ㅎㅎ,,,,,,,,,,,,,
2763,전체적으로 화면이 어두워 보는 내내 짜증..뭔  내용인지 알 수 없음,,,,,,,,,,,,,
2764,스티븐킹 소설 영화인데 다른 평범한 공포물하고 다른게 뭐지?,,,,,,,,,,,,,
2765,그것그것그것그것그것그것,,,,,,,,,,,,,
2766,가끔씩 이해할수 없는 영화들이 북미박스에서 흥행을 하곤 한다 이 영화가 그렇다 평이 좋은것도 아니고 그렇다고 재미가 그렇게 있는 것도 아니고..성장 호러물이라 해야 하나 암튼 그렇다,,,,,,,,,,,,,
2767,빌 스카스가드 연기 하나만 볼 만할 뿐..원작보다 못 함. 소문난 잔치집에 먹을 게 없는 옛말이 적중한 영화..,,,,,,,,,,,,,
2768,내 아까운 2시간... 내가 이래서 애색끼들 주인공인 영화는 안봐요.,,,,,,,,,,,,,
2769,매력적인 광대 캐릭터로 시리즈물을 만드려는 속셈. 주제를 노골적으로 계속 드러낸다. 무게감 있는 연출보다 단순한 자극으로 영화를 꾸려간다. 공들인 흔적은 있지만 뒷맛은 쓰다. 주제 자체는 좋다. 앞으로가 기대되는 소...,,,,,,,,,,,,,
2770,미국컬처의 아스트랄한 퇴보.,,,,,,,,,,,,,
2771,10점은 아니다아앙아아아,,,,,,,,,,,,,
2772,단지 맞을때 리엑션 좋은 괴수...길거리 취객이 아이들에게 더 위험해 보인다.,,,,,,,,,,,,,
2773,영화 재미를 떠나 예전 어렸을적 보던 구니스가 생각나네ㅎㅎ그생각에 재밌게 보려고 애써봄ㅎㅎ,,,,,,,,,,,,,
2774,화장실... 이대로 두면 안된다더니 정말로 청소할줄은 몰랐네요 정직하고 좋습니다,,,,,,,,,,,,,
2775,내가 초등학교때 이걸 봤으면 무서웟을 듯,,,,,,,,,,,,,
2776,애들 공포먹고 자라는 빠에로 이야기를 영화화했네. 어수성하고 엉성하게,,,,,,,,,,,,,
2777,뚱땡이 배는 왜 자꾸 갈라버려 ㅋㅋ,,,,,,,,,,,,,
2778,공포영화를 기대하고 보면 안됨... 이건 성장영화임,,,,,,,,,,,,,
2779,19세 등급의 구니스.진짜 재미있다,,,,,,,,,,,,,
2780,OO에서 시작해 변신으로 마무리 하기까지가 과정이 좀 고구마지만 볼만은 했다,,,,,,,,,,,,,
2781,단지 1편일 뿐인데도 뭔가 캐릭터 설명이 덜 된 느낌이 강함...이야기 구성이 그렇게 허접하진 않은데 뭔가 끝나면 '으응..?' 하는 느낌이 있음. 아이들의 호러 세계에 어른들은 완전히 배제되어있기 때...,,,,,,,,,,,,,
2782,미드 기묘한이야기 극장판을 본기분. 물론 기묘한이야기가 스티븐호킹의 그것 을 모티브로 만들었다 하길래 얼마나 같을까 하고 봤는데 거의 똑같음.,,,,,,,,,,,,,
2783,빌놈 친구들에겐 하나로 뭉치자더니 혼자 이탈하는거 암걸리네 한두번도 아니고,,,,,,,,,,,,,
2784,공포스럽긴하지만 보다보면 내가 공포영화를 보는건지 성장영화를 보는건지 헷갈림,,,,,,,,,,,,,
2785,특별출연 이동휘 특별출연 이동휘 특별출연 이동휘,,,,,,,,,,,,,
2786,선택과 집중 좀 하시지 그랬나....,,,,,,,,,,,,,
2787,광:광활한          대:대머리,,,,,,,,,,,,,
2788,내용은 청소년,,,,,,,,,,,,,
2789,보면서 놀이공원 인형탈 알바생들이 불쌍해 졌다....,,,,,,,,,,,,,
2790,여주인공만 머리속에 남는다.그런데 웬지 스폰이 나타나서 정리해줄것같은 세계관이다. ㄷ ㄷ ㄷ IT광대가 루시퍼 졸개로 나와도 세계관 연결될듯...,,,,,,,,,,,,,
2791,ㅋ 꼬마루저들의 코믹 하이틴 성장 드라마에 난데없이 광대가 등장하는 느낌이에요.. 내용도 가끔 삼천포로 빠지고 정신 없이 흘러가고 주인공들이 중딩들이라 유치한면이 좀 있지만 광대나오는 씬들은 충분히 공포를 잘살림진지...,,,,,,,,,,,,,
2792,여주는 애들중 진짜 80년대 사람같다 ㅎㅎ 그나마 애나벨보단 나음. 나름 교훈도 있고 ㅋ,,,,,,,,,,,,,
2793,무서운 영화 잘 못보는데 무서운 느낌은 별로 없음.. 오히려 피가 많이 나와 역겹다 정도.. 마지막 페니와이즈 다굴 장면은 웃기기까지 함,,,,,,,,,,,,,
2794,아이들이 보기엔 다소 표현이 지나치게 적나라한,,,,,,,,,,,,,
2795,성인시절 얘기 없다길래 의아했는데 90년작보다 훨씬 낫다 광대 정체가 거미가 아닌것도 다행.. 근데 원작이랑 피의 삐에로에서 원래 30년주기인데 여기선 3년을 못참고 27년주기로 아예 바꿨네.. 원래대로 2020년에...,,,,,,,,,,,,,
2796,어린이성장드라마물로써 장르는 모험,,,,,,,,,,,,,
2797,이 영화 덕분에 가족들과 한바탕 웃었네요^^잃어버린 웃음을 찾아준 이 영화에게 감사합니다♡,,,,,,,,,,,,,
2798,엽서 주인 뚱인거 안뒤 행동이 웃김~ 뚱은 체념한듯 끝나네요~추리같은게 좀더 강했으면 좋았을텐데 아쉬움,,,,,,,,,,,,,
2799,성인용 공포물은 아니네. 청소년들 성장 드라마. 아이들에게 두려움의 맞서고 앞으로 나아가라는 메시지를 전달하는 영화.,,,,,,,,,,,,,
2800,공포영화로 가장한 성장 드라마 .하나도 안무섭고 광대가 웃기다  ㅎ,,,,,,,,,,,,,
2801,간만에 수준급 공포를 만난 듯 했지만,,,,,,,,,,,,,
2802,재밌게 잘 밨습니다  시즌2 기대 합니다,,,,,,,,,,,,,
2803,무서운장면을 억지로 끄집어낸느낌..19도 아니면서 갑자기 잔인한 장면이 나오질않나 스토리 개연성없고 마지막장면 제일 이해안갔고 이상했고 돈아까움,,,,,,,,,,,,,
2804,안무서운 공포영화 혼자불끄고봤는데 안무서워,,,,,,,,,,,,,
2805,무서운 공포영화가 아니고 잼있는 공포영화그냥 영화가 잼있슴,,,,,,,,,,,,,
2806,귀신 나오는 공포물은 진짜 개연성이 하나도 없다.. 딱 하나 좋았던건 두려움에 부딪혀라 라는 메세지 하나임 영화 자체는 쓰레기고 중간중간에 광대 마법 부리면서 마지막에 싸울땐 왜 마법 못부리냐??ㅋㅋ 얼척이 없네 바...,,,,,,,,,,,,,
