,content,,,,,,,,,,,,,
2314,제롬이 선택할 수 있는길이 많지않죠 밖으로 나가다가 혈액검사라도 해봐요,,,,,,,,,,,,,
2315,인생 최고의 영화..,,,,,,,,,,,,,
2316,결말이 맘에 안 들어서 1점 깍음. 제롬,,,,,,,,,,,,,
2317,보고 느낀점은...   열정..,,,,,,,,,,,,,
2318,진짜 멋지다. 왜 이제야 이영화를 보게 되었을까~ 많은 의미를 전달해 주는 영화,,,,,,,,,,,,,
2319,느끼는게 많다. 능력보다 노력과 꿈이 더 뛰어나다는 것을 처절하게 보여주는 영화,,,,,,,,,,,,,
2320,정말굿,,,,,,,,,,,,,
2321,악역은 없지만 계속되는 긴장감.. 많은 생각이 들었다,,,,,,,,,,,,,
2322,왜 꼭 불탓어야만했나ㅡㅠ,,,,,,,,,,,,,
2323,명작은 시간을 초월한다!! 완전 대박~~,,,,,,,,,,,,,
2324,미래에서도 과연?,,,,,,,,,,,,,
2325,꿈과 희망 그리고 용기에 관한 영화..,,,,,,,,,,,,,
2326,정해진 인생이란 없다,,,,,,,,,,,,,
2327,미래이야기 하지만 .... .너무 많은것이 와닿는 인상깊은영화다,,,,,,,,,,,,,
2328,갠적으로 좀 아쉬웠던 영화.......많은걸 느끼게 해줬던....,,,,,,,,,,,,,
2329,우주가는게꿈인나에겐정말최고의영화중하나,,,,,,,,,,,,,
2330,내가 꿈을 위해 무슨노력을하고있는지 생각하게해주는 영화,,,,,,,,,,,,,
2331,운명은 스스로 개척하는것이다..,,,,,,,,,,,,,
2332,와우.,,,,,,,,,,,,,
2333,유전적인 것은 사람의 노력앞에서 미미하다는 것을 보여준 영화,,,,,,,,,,,,,
2334,우리에게 주는 메세지는 오래 남지만 생각보다 탄탄치 못한 연출력이 아쉽네요,,,,,,,,,,,,,
2335,지금 만들어가는 한 남자의 이야기,,,,,,,,,,,,,
2336,이런 영화못봤으면 진짜 인생 헛살았을뻔 했어..,,,,,,,,,,,,,
2337,아씨 아무 기대 안하고 봤다가 대박건졌네,,,,,,,,,,,,,
2338,진짜 최고의 영화.,,,,,,,,,,,,,
2339,인간이 가진 어떠한 한계도 극복해낼수있는 잠재력,,,,,,,,,,,,,
2340,현실의 벽이 아무리 높아도 간절히 이루고싶은 꿈이 있다면....,,,,,,,,,,,,,
2341,SF를 빙자한 현실 고발극!! 우리세계는 아직도 우,,,,,,,,,,,,,
2342,하늘은 스스로 돕는자를 돕는다,,,,,,,,,,,,,
2343,역시~~주드로진짜멋지네요,,,,,,,,,,,,,
2344,10년전영화인데도,,,,,,,,,,,,,
2345,주드로 죽여서 더 감동먹일려고 그러냐,,,,,,,,,,,,,
2346,재밌다. 하지만 현시창.,,,,,,,,,,,,,
2347,최고. SF라고 하기에는 너무나 현실적인,,,,,,,,,,,,,
2348,방금 보았는데 흥미롭고 탄탄한 영화,,,,,,,,,,,,,
2349,Everything is possible,,,,,,,,,,,,,
2350,나쁘진 않네요..,,,,,,,,,,,,,
2351,일단배우들부터반하고 10년전영화임에도탄탄한영화,,,,,,,,,,,,,
2352,최고,,,,,,,,,,,,,
2353,10년 작품이라 그래픽 면에서 딸리기는 하지만 수작임에 틀림없다.,,,,,,,,,,,,,
2354,오래전에 봤지만... 감명깊게 본 영화? 물어보면 아직도 가장 먼저 떠오르는 영화.,,,,,,,,,,,,,
2355,꿈을 향한 아름다운 노력,,,,,,,,,,,,,
2356,짱짱짱 너무 잼있다...,,,,,,,,,,,,,
2357,배우,,,,,,,,,,,,,
2358,멋져 멋져!,,,,,,,,,,,,,
2359,현실을 바꾸는 남자의 미래.,,,,,,,,,,,,,
2360,나의 쵝오의 영화 best 10에 들어가는 영화다.,,,,,,,,,,,,,
2361,10년전에 이런 수작이있엇다니..,,,,,,,,,,,,,
2362,우리가 그동안 SF에 대해서 너무 편견을 가지고 있었던것이 아닐까?,,,,,,,,,,,,,
2363,어렸을때 보고 이해못하고 지금봐서야 명작임을 깨닫게 된 옇화 주드로는 왜죽어ㅜ.ㅜ,,,,,,,,,,,,,
2364,전반적으로 음향이 없었다,,,,,,,,,,,,,
2365,마지막 여운.. ㅠㅠ,,,,,,,,,,,,,
2366,꿈을 포기 하지 않은 자에게 돌아오는 댓가란!,,,,,,,,,,,,,
2367,그냥 최고라고 생각해요,,,,,,,,,,,,,
2368,우울할때 보면 별로일것같다 ... 특히 자살장면 ... 너무 불쌍하고 슬펐다,,,,,,,,,,,,,
2369,굿이지,,,,,,,,,,,,,
2370,최고다. 앞으로 평생 동안 내 최고의 영화다. 더 이상의 영화는 있을 수가 없다.,,,,,,,,,,,,,
2371,cg를 기대하고 봣는데 더 값진 것을 얻었다.,,,,,,,,,,,,,
2372,최고..... 그냥 최고... 아... 마지막 10분은 그야말로... 감동과희열의도가니,,,,,,,,,,,,,
2373,수작.,,,,,,,,,,,,,
2374,내가 보았던 존Q 이후로 최고의 명화.,,,,,,,,,,,,,
2375,노력의 가치,,,,,,,,,,,,,
2376,SF로서도 그럴싸하지만 한계를 극복하고 성취하는 드라마가 훌륭하다,,,,,,,,,,,,,
2377,고등학교때 사회선생님께서 보여준 영화 ...신비스럽게 잘만든듯....내용도 좋고...,,,,,,,,,,,,,
2378,인간의 욕망에  비치는 의지가 너무 빛나 눈을 뜰수 없게 만들었습니다.,,,,,,,,,,,,,
2379,많은교훈을 주는 영화라고 생각합니다. 정말 소름끼치는 교훈 감사합니다!최고입니당~,,,,,,,,,,,,,
2380,난 돌아갈 힘을 남겨두지 않아서 널 이기는거야....,,,,,,,,,,,,,
2381,어느것 하나 빠질 게 없는 영화......노력하면 안되는 것 없다!!!,,,,,,,,,,,,,
2382,이건 SF의 한 획이다.,,,,,,,,,,,,,
2383,정말 묘한 영화...이렇게 많은 생각을 하게 만들다니...,,,,,,,,,,,,,
2384,명작중 하나다,,,,,,,,,,,,,
2385,빈센트의 노력에 10점~ ^^,,,,,,,,,,,,,
2386,10점,,,,,,,,,,,,,
2387,마지막장면..진짜..10년전영화라니..,,,,,,,,,,,,,
2388,10년전에 이런 수작이 있었다니,,,,,,,,,,,,,
2389,외형적으로 비춰지는 자신의 결과물에 부정적인 생각들을 타파시키는 영화.,,,,,,,,,,,,,
2390,I never saved anything for the swim back.,,,,,,,,,,,,,
2391,지루함 속에 진지함. 무게감 속에 감동. 영화 속에서 나 자신도 찾을 수 있을것이다.,,,,,,,,,,,,,
2392,너무나 재밌었음.,,,,,,,,,,,,,
2393,k 딕 풍의 익숙한 변주. 지루함.  주드 로의 라스트 씬....,,,,,,,,,,,,,
2394,근래 본 영화중 최고 감동적 최고의 영화,,,,,,,,,,,,,
2395,돌아갈 힘을 남겨 두지 않았어,,,,,,,,,,,,,
2396,재미로만 보자면 그닥,,,,,,,,,,,,,
2397,굿,,,,,,,,,,,,,
2398,돌아갈 힘,,,,,,,,,,,,,
2399,수작 역작 대작,,,,,,,,,,,,,
2400,내가 가장 좋아하는 영화,,,,,,,,,,,,,
2401,내인생 최고의 명화,,,,,,,,,,,,,
2402,명작이다 말이필요없다,,,,,,,,,,,,,
2403,미래를 묘사한 영화 중 단연코 최고. 명작이다,,,,,,,,,,,,,
2404,와.... 너무 명작,,,,,,,,,,,,,
2405,10점이다.,,,,,,,,,,,,,
2406,운명은 스스로 개척하는 것이다,,,,,,,,,,,,,
2407,유전자때문에 고생하는 한남자가 자신을 속여 사는게 참 불쌍하기도 합니다.,,,,,,,,,,,,,
2408,정말 재미있게 자 봤습니다..유전자에 의한 계층분리라 먼 얘기가 아닌거 같아요,,,,,,,,,,,,,
2409,정말 멋진 영화. 몇번씩 보게되는 영화 중 하나다,,,,,,,,,,,,,
2410,최고의 미래영화중 하나. 군더더기 없이 깔끔하다.,,,,,,,,,,,,,
2411,영원히 소장하고 싶은 영화...희망을 주는 영화,,,,,,,,,,,,,
2412,뭐.. 소재가 흥미롭긴 하나... 지루한 느낌은 분명하다...,,,,,,,,,,,,,
2413,굿,,,,,,,,,,,,,
2414,최고의 영화다,,,,,,,,,,,,,
2415,인간에겐 운명은 없고 선택만 있을뿐이다,,,,,,,,,,,,,
2416,꿈을 이룰수 있을까? .. 눈물이 흘렀다.,,,,,,,,,,,,,
2417,가타카...널 내 마음 속의 1위로 올려 두었다....,,,,,,,,,,,,,
2418,감동적인 미래영화....,,,,,,,,,,,,,
2419,염기서열 ATGC의 조합으로 만들어진 제목마저 영화의 깊이를 더해준다.,,,,,,,,,,,,,
2420,사람마다 차이가 분명히 있을것 같은 영화 지루하긴 했지만 가슴아픈장면도 있었어요,,,,,,,,,,,,,
2421,정말 명작이다.영화를 보면서 왠지모르게 가슴이 아팠다. 내 유전자도 별볼일 없을까?,,,,,,,,,,,,,
2422,완전 소중한 영화,,,,,,,,,,,,,
2423,정말 뜻깊은 영화....,,,,,,,,,,,,,
2424,마음약해지고,,,,,,,,,,,,,
2425,최고의 영화~~,,,,,,,,,,,,,
2426,1998년에 만들어진 영화라는게 믿겨지지않는다,,,,,,,,,,,,,
2427,불가능 그건 아무 것도 아니다..,,,,,,,,,,,,,
2428,인간성에 대한 희망,,,,,,,,,,,,,
2429,참특이한 영화,,,,,,,,,,,,,
2430,어떤 부분에서는 현실화 될 가능성도 있는지라..보면서도 좀 걱정됐다는..,,,,,,,,,,,,,
2431,기대하고 본 영화에 만족하긴 처음이네.,,,,,,,,,,,,,
2432,내게 주어진 굴레를 던진다. 돌아갈 힘따위는 남겨두지 않는다.,,,,,,,,,,,,,
2433,가슴이 뭉클해진다.내자신도 모를 서러움과 열정이 가슴밖으로 터져나오려 한다.,,,,,,,,,,,,,
2434,20세기 최고의 SF영화중 하나!,,,,,,,,,,,,,
2435,재밋다!!,,,,,,,,,,,,,
2436,최고의 배우들의 최고의 연기,,,,,,,,,,,,,
2437,징징댈꺼면 이영화를 봐라...,,,,,,,,,,,,,
2438,처음에는 흥미 없었지만 보면볼수록 빠져든 ! 여운을 남겨준영화,,,,,,,,,,,,,
2439,진짜 명작중의 명작이다..10점 더 주고도 아깝다..,,,,,,,,,,,,,
2440,평점이 왜이리 높지ㅎㅎ,,,,,,,,,,,,,
2441,꿈을 위해 열심히 살아가는 주인공..,,,,,,,,,,,,,
2442,이런게 영화다...,,,,,,,,,,,,,
2443,이런게 영화다..,,,,,,,,,,,,,
2444,사회문제 제기.,,,,,,,,,,,,,
2445,sf는 액션 영화가 아니다.,,,,,,,,,,,,,
2446,인상적인 SF영화,,,,,,,,,,,,,
2447,운명을 극복해나갈 힘을주는 영화.,,,,,,,,,,,,,
2448,97년에 만들어졌다는게 믿어지지않아. 지금 봐도 전혀 어색하지 않아,,,,,,,,,,,,,
2449,최고,,,,,,,,,,,,,
2450,주위사람들에게 가장 추천하는 영화..ㅎ대사 하나하나가 참..감동을 주는,,,,,,,,,,,,,
2451,잘 만든 영화였어요..,,,,,,,,,,,,,
2452,정말 잘 만들었다.. 정말 좋다 정말!!,,,,,,,,,,,,,
2453,에단 호크의 다크 포스가 눈부셨던 운명을 극복하는 힘을 보여준 영화,,,,,,,,,,,,,
2454,다시금 생각해 보는 영화예요.. 열심히 살아야겠다.. 하는,,,,,,,,,,,,,
2455,삶이 무력해진사람들,,,,,,,,,,,,,
2456,삶을 살아가는데 있어서,,,,,,,,,,,,,
2457,굉장하더라 정말...,,,,,,,,,,,,,
2458,곧 다가올꺼 같은 미래의 모습에 감탄했다.. 운명이란..,,,,,,,,,,,,,
2459,길게 늘어뜨리는 지루함,,,,,,,,,,,,,
2460,감동대박,,,,,,,,,,,,,
2461,98년영화임에도 불구하고 세련된 영상,,,,,,,,,,,,,
2462,짱,,,,,,,,,,,,,
2463,5 손가락 안에 드는 영화,,,,,,,,,,,,,
2464,메세지는강하나지루함에하품만나오네요.개인적으로옥토버스카이추천합니다.훨씬괜찮음,,,,,,,,,,,,,
2465,마지막 장면 그냥 통과시켜주는 의사한태 감동,,,,,,,,,,,,,
2466,수험생께 강추,,,,,,,,,,,,,
2467,운명보다 강한 노력,,,,,,,,,,,,,
2468,재미있진 않았다. 심오했다.,,,,,,,,,,,,,
2469,1000000000000000의 무한대승!!!,,,,,,,,,,,,,
2470,천재는99%노력으로 이루어진다는것을 몸소 보여주는 교훈도 있다네,,,,,,,,,,,,,
2471,멋진 신세계를 읽는 듯한.,,,,,,,,,,,,,
2472,괜찮은 SF.,,,,,,,,,,,,,
2473,쥬드로에 고뇌는 없어서 아쉽다.,,,,,,,,,,,,,
2474,아직 앞부분밖에 못봤지만 흠잡을데가 없다는말 공감! 슬프면서 기쁩니다,,,,,,,,,,,,,
2475,오락성에 깊이까지 갖추고 있는 대단한 영화.,,,,,,,,,,,,,
2476,주제가 신선했고 주인공 잡힐까봐 조마조마 그 정도면 꽤 몰입이 되는 영화이다.,,,,,,,,,,,,,
2477,주제도좋고 조용한SF.,,,,,,,,,,,,,
2478,고 2때 보길 잘한 영화.  쇼생크 탈출의 자유와는 비교가 안될 자유를 논한 영화,,,,,,,,,,,,,
2479,고3때 보길 잘한 영화. 뭐든지 할수있을것같은 기분..,,,,,,,,,,,,,
2480,지나친 평점.. 개인적으로 쇼생크탈출과 매우 비교되었다.,,,,,,,,,,,,,
2481,불세출의 명작. 50년은 앞서간 영화.,,,,,,,,,,,,,
2482,인간과 사회,,,,,,,,,,,,,
2483,액션영환줄알았는데 감동적인 영화였군 ㅜㅜ,,,,,,,,,,,,,
2484,가면갈수록 나에게 감동을 주는 영화 제롬은 죽었으나 제롬은 죽지않았다.,,,,,,,,,,,,,
2485,자신의 꿈에대한 확신과 신념을 가진 사람이 몇이나 될까,,,,,,,,,,,,,
2486,최고임 ^^,,,,,,,,,,,,,
2487,너무 재밋음,,,,,,,,,,,,,
2488,많은 것을 생각하게 하는..,,,,,,,,,,,,,
2489,나름..느낌있음,,,,,,,,,,,,,
2490,먼 미래의.... - 하지만,,,,,,,,,,,,,
2491,정말 많은 것을 생각하게 하는 영화!!,,,,,,,,,,,,,
2492,많은생각을하게하는;;,,,,,,,,,,,,,
2493,현실성 없다는 애들 짝뇌니? 먼미래가 아니야..,,,,,,,,,,,,,
2494,아...이런 무슨 영화가...어떤 면으로 보나 젠장할 걸작입니다!!!,,,,,,,,,,,,,
2495,불가능은 없습니다,,,,,,,,,,,,,
2496,존재하지만 지켜지지 않는 법... 지금도 마찬가지다,,,,,,,,,,,,,
2497,스릴도 있고 교훈도 있고 재미도 있고 여러모로 좋은 영화,,,,,,,,,,,,,
2498,역시 주드 로. 근데 생각보다 평점이 너무 높은듯,,,,,,,,,,,,,
2499,소각장... 너무 슬펐던 부분인 영화.,,,,,,,,,,,,,
2500,스릴만점에 흥미진진하고 빈틈없는 줄거리까지 완전 최고다,,,,,,,,,,,,,
2501,주드로의 절정기.. 에단호크가 밀려보이다니 -_-;;; 재밌었다..,,,,,,,,,,,,,
2502,정말 대단한,,,,,,,,,,,,,
2503,자신의 꿈을위해서 이렇게까지 힘들게 살아갈수 있을까 .. ?,,,,,,,,,,,,,
2504,밑에분처럼 정말 재 자신이 부끄럽습니다.,,,,,,,,,,,,,
2505,주드로의 마지막이 안타까울뿐... 노력하면 운명도 바꿀수 있다,,,,,,,,,,,,,
2506,우와...간만에 재밌고 좋은 영화한편봤다ㅋㅋㅋ,,,,,,,,,,,,,
2507,음.. 굉장히 의미심장한 영화다.. 앞으로도 충분히 일어날수 있는일..,,,,,,,,,,,,,
2508,아름다운 영화.. 너무나 아름다운 영화,,,,,,,,,,,,,
2509,내 인생에 영향을 미친 몇 안되는 최고의 영화,,,,,,,,,,,,,
2510,안타깝고 아름답고 ..,,,,,,,,,,,,,
2511,꿈을 향해서... 난 지금 무엇을 하고 있나,,,,,,,,,,,,,
2512,불가능은없다. 최고영화.. 5번넘게봐도 멋지네요,,,,,,,,,,,,,
2513,대단하다! 가타카야말로 진짜 작품이다!,,,,,,,,,,,,,
2514,모든사람에게 희망과 교훈을 주는영화,,,,,,,,,,,,,
2515,결국 내꿈을 관철시킬 것이다.,,,,,,,,,,,,,
2516,에단 못지않게 쥬드로의 절대포스 최고다 ...,,,,,,,,,,,,,
2517,진짜 짱이다.... 게다가 에단의 미친 외모...훗,,,,,,,,,,,,,
2518,성공을 향한 끝업는 주인공의 몸서리 .....볼만하다,,,,,,,,,,,,,
2519,이것이 진정한 SF영화라고 생각.,,,,,,,,,,,,,
2520,와 정말 최고다..........,,,,,,,,,,,,,
2521,제가 정말 가슴졸이며 봤던 최고의 영화중 하나,,,,,,,,,,,,,
2522,미래 사회와 인간의 가능성에 대해 끊임없이 묻는 수작.,,,,,,,,,,,,,
2523,주인공은제롬이지만..나는보는내내유진에게더마음이쓰였다,,,,,,,,,,,,,
2524,말이필요없는 영화.. 정말 대단한 영화,,,,,,,,,,,,,
2525,처음으로 영화에 점수를 준다.,,,,,,,,,,,,,
2526,꿈을 위한 열망!!!,,,,,,,,,,,,,
2527,정말 괞찬다..,,,,,,,,,,,,,
2528,여러번 봐도 다시 보고 싶은 영화,,,,,,,,,,,,,
2529,추천 1순위 영화중 한편!!!!!!!,,,,,,,,,,,,,
2530,너무나 충격적이였던 영화. 앤드류 니콜 무한 신뢰의 시작.,,,,,,,,,,,,,
2531,명대사와 명장면들.. 무언가 큰 여운이 남는영화 ㅋ,,,,,,,,,,,,,
2532,허술하고 과장된 설정을 바탕으로 만들어진 무거운 주제의 봐줄만한 SF 드라마.,,,,,,,,,,,,,
2533,너무 큰기대를 했던가 .... 실망..,,,,,,,,,,,,,
2534,운명은 자신이 만들어 가는 것일뿐,,,,,,,,,,,,,
2535,무겁긴 하지만 좋은 영화라 단언할 수 있음,,,,,,,,,,,,,
2536,천재도 미친듯이 노력하는 사람을 이길수 없는것같습니다. 안보신분들 꼭한번보세요,,,,,,,,,,,,,
2537,내 인생 최고의 영화!!!,,,,,,,,,,,,,
2538,최고!!!! 용기 희망 꿈을 가지는 영화!!!,,,,,,,,,,,,,
2539,걸작중의 걸작. 이영화로 영화학개론 A+받았따!!,,,,,,,,,,,,,
2540,It's possible. 뭐라 형용할 수 없는 영화,,,,,,,,,,,,,
2541,나의꿈에대해 용기를심어주는영화 그리고주드로너무 멋졌다,,,,,,,,,,,,,
2542,최고!,,,,,,,,,,,,,
2543,진정한 Sci-Fi 걸작영화,,,,,,,,,,,,,
2544,노력앞에 장사없다.,,,,,,,,,,,,,
2545,다시 보고싶은 영화,,,,,,,,,,,,,
2546,마지막 에단호크의 독백이 인상깊다..,,,,,,,,,,,,,
2547,헐 10년 됐네 진짜 ;;; 내가 본 최고의 영화로 주저없이 꼽는 영화 ^^,,,,,,,,,,,,,
2548,한계는 자신이 넘는거라는 교훈이 드는 영화... 글고 ost가 너무 좋네요.,,,,,,,,,,,,,
2549,잘못태어난 건 없다...,,,,,,,,,,,,,
2550,간만에 좋게본 영화,,,,,,,,,,,,,
2551,극복해 낼 수 있다,,,,,,,,,,,,,
2552,이런걸 최고라 부르는 거다,,,,,,,,,,,,,
2553,10년이 지난 지금 개봉해도 전혀 손색없는 영화.,,,,,,,,,,,,,
2554,10점 주지모.. 에단허크 주드로 우마서먼인데..,,,,,,,,,,,,,
2555,짱이긔 내인생을생각하게해준영화,,,,,,,,,,,,,
2556,10점 주기에는 영........................,,,,,,,,,,,,,
2557,명작이라면....,,,,,,,,,,,,,
2558,정말 미래가 이렇다면 절망적일 것 같다.. 보고 나서 많은 것을 느끼게 해 준 영화,,,,,,,,,,,,,
2559,주제는 참 좋다.. 내 취향이 좀 달라서그런가? 비슷한 아일랜드나 6번째날보다는 영..,,,,,,,,,,,,,
2560,미래의 대한 시선을 훌륭하게 표현한 영화.,,,,,,,,,,,,,
2561,최고,,,,,,,,,,,,,
2562,이보다완벽한영화는없다,,,,,,,,,,,,,
2563,에단 호크를 알게 해 준 영화 소재도 신선,,,,,,,,,,,,,
2564,주드로 완전 멋있다 ㄷㄷㄷ,,,,,,,,,,,,,
2565,잔잔한 감동이 점점 커지는 영화,,,,,,,,,,,,,
2566,정말 멋있는 영화였다,,,,,,,,,,,,,
2567,돌아갈 힘을 남겨두지 않기 때문에 널 이기는거야,,,,,,,,,,,,,
2568,정말 이런건 학교에서 교육용으로 보여줘야해,,,,,,,,,,,,,
2569,운명은 정해진게 아니라 내가 찾아가는 거라고...빈센트가 말했습니다,,,,,,,,,,,,,
2570,명작!!! good 엑설런트한 영화다..ㅎㅎ,,,,,,,,,,,,,
2571,음... 많은걸 생각하게 하는...,,,,,,,,,,,,,
2572,밑에 아이디 세개까지 만들어서 1점 주는 애들은 뭐냐.ㅉㅉㅉ,,,,,,,,,,,,,
2573,더 늦기전에 꼭 한번보세요....,,,,,,,,,,,,,
2574,최고 교훈적임,,,,,,,,,,,,,
2575,정말 좋은 영화..,,,,,,,,,,,,,
2576,최고,,,,,,,,,,,,,
2577,만점,,,,,,,,,,,,,
2578,아 주드로 정말 ,,,,,,,,,,,,,
2579,노력하면 된다는것을 보여주는 영화...,,,,,,,,,,,,,
2580,우마써먼 우마마우마아무아마마,,,,,,,,,,,,,
2581,어메이징 !!!!!!!!!  여운이 남는 명작 !!,,,,,,,,,,,,,
2582,에단호크 굿캐스팅,,,,,,,,,,,,,
2583,적격과 부적격의 한끗 차이. 보고도 부정적으로 살텐가?,,,,,,,,,,,,,
2584,인상깊은 영화,,,,,,,,,,,,,
2585,모든걸 파멸하는 파멸유전자조직을 가진 생물체,,,,,,,,,,,,,
2586,예전에 참 재밌게 봤던 영화~,,,,,,,,,,,,,
2587,스토리 몰입력,,,,,,,,,,,,,
2588,...내가 손에 뽑는 명작 5개 중 하나,,,,,,,,,,,,,
2589,나도 할 수 있다,,,,,,,,,,,,,
2590,정말 인상 깊게 봤다.,,,,,,,,,,,,,
2591,과학적 결점에 대해서 지적하며 이 영화를 보는건 바보짓.,,,,,,,,,,,,,
2592,난 되돌아갈 힘들 남겨두지 않아서 널 이기는거야,,,,,,,,,,,,,
2593,나 자신에 대해서도 돌아보게됌.,,,,,,,,,,,,,
2594,이건,,,,,,,,,,,,,
2595,명작.,,,,,,,,,,,,,
2596,난 되돌아갈 힘을 남겨두지 않아서 널 이기는 거야!!,,,,,,,,,,,,,
2597,평점이 좋아 봤다. 멋진 영화. 치밀함에 있어 2% 부족한 감이 있지만 좋은 영화이다.,,,,,,,,,,,,,
