,content,,,,,,,,,,,,,
8829,초반엔 약간 지루근데 개쩜,,,,,,,,,,,,,
8830,오늘 보고 왔는데. 괜찮네요. 볼만 했어요,,,,,,,,,,,,,
8831,최고 두말필요없음.4d강추,,,,,,,,,,,,,
8832,아이맥스4d로 보면 웬만한 영화는 다 재밌어요. 철학,,,,,,,,,,,,,
8833,완전 대박..지루할틈없네요...끝까지 손에 땀을 쥐게 만드는 영화~!!!!,,,,,,,,,,,,,
8834,만악의 근원 마더러시아,,,,,,,,,,,,,
8835,말이 필요없다. 그냥 최고.,,,,,,,,,,,,,
8836,왜이리낮냐;; 올려줘야댐,,,,,,,,,,,,,
8837,내가 만약 그 상황에 있었다면 하는 상상을 하니 갑갑했다.. 빨려들어간듯 계속 봤다..,,,,,,,,,,,,,
8838,아무리 그래도 이렇게 내용이 없을 줄이야.. 다소간의 내용이라도 기대하고 본다면 실망스러울 것임,,,,,,,,,,,,,
8839,저는  한번 더 보러 갈렵니다.,,,,,,,,,,,,,
8840,말로만 듣던 것이 눈앞에서 살아있는 것 같았어요,,,,,,,,,,,,,
8841,4D로 보니깐 정말 대박...제가 좋아하는 스타일,,,,,,,,,,,,,
8842,한국 망했네 언제부터 네이버댓글란이 일베충 똥귀저기갈아주는데였냐,,,,,,,,,,,,,
8843,보고나서도 그래비티로 부터 벗어나질 못하겠습니다. 너무나 황홀한 경험이었습니다.,,,,,,,,,,,,,
8844,팝콘먹기 미안해지는 영화,,,,,,,,,,,,,
8845,갱장히 재미있게 보았음,,,,,,,,,,,,,
8846,오랜만에 영화를 보고 감동받았다. 재밌는 영화는 많았었지만 감동은 오랜만이었던것같다.,,,,,,,,,,,,,
8847,뭐 이건 아바타 이후 최고의 영화라 말하고 싶다,,,,,,,,,,,,,
8848,진심 개재밌고 퀄리티 지림꼭 보셈ㄱㄱ,,,,,,,,,,,,,
8849,3D로 못봐서 너무너무 아쉬움!!!최고의 영화다!!,,,,,,,,,,,,,
8850,심플한 내용 하지만 다보면 남는 잔잔함... 오랜만의 감동인듯,,,,,,,,,,,,,
8851,연기력과 사람의 극한과 우주의 무한함 잘봤습니당,,,,,,,,,,,,,
8852,말이 필요없는 영화 ...  아무것도 모르고 디지털로 본 것이 정말 후회 스러운 영화!!!,,,,,,,,,,,,,
8853,영화 꼭 보세요. 4dx로 보세요. 다른지역으러 영화 원정 왔는데 정말 후회 없습니다.  긴장감이 영화 끝나고도 남아있는 신비로움.  아,,,,,,,,,,,,,
8854,왠만하면 로그인해서 평점 준적도없는데 그냥 봐라 이건(아이맥스,,,,,,,,,,,,,
8855,4D로 봤다 그곳은 우주고 나는 우주에 있었다. . .,,,,,,,,,,,,,
8856,영상미가 아름다운 영화긴 하지만 SF영화를 기대하고 극장에 간다면 큰 오산이다. 연령대 좀 있는 사람들이나 이해할 수 있을 듯....,,,,,,,,,,,,,
8857,아이맥스3D로 봤는데 정말 현실감넘치고 저도같이 숨이막혀서 90분동안 숨 죽이고 끝까지 집중해서봤네요. 보고 난 후에도 후유증이있어 속이 울렁거리거나 머리가아플수있음. 강추,,,,,,,,,,,,,
8858,아직까지 안봤지만 진짜 보고 싶은 영화라고 해야하나 기회가 되면 꼭 봐야겠네요 다음주중에 가서 봐야겠네요 제발 부탁인데 스크린수가 있기를 요즘에는 한국영화들이 스크린을 다잡고 있으니까 볼수가 있는 영화가 없다,,,,,,,,,,,,,
8859,그 놈의 메세지 타령은 더럽게들 하시네. 그냥 영화 자체 그대로 즐기면 되지. 뻔한 전개와 지루함은 조금 있지만 사운드와 영상에 의한 굉장한 몰입. 한 번쯤은 꼭 봐야되는 영화임은 틀림없음. 그리고 무조건 아이맥스로...,,,,,,,,,,,,,
8860,두말할거없이 올해 최고다. 무조건 아이맥스 강추.,,,,,,,,,,,,,
8861,3D로 보니 정말 생생하고 재미있었다.우주에 관심이 있는 사람이 봤으면 재미있을거같다.,,,,,,,,,,,,,
8862,우주판 unji cheon,,,,,,,,,,,,,
8863,시각적 혁명 열자이상열자이상,,,,,,,,,,,,,
8864,이 영화를 영화관에서 보지 않는 것은 범죄입니다.,,,,,,,,,,,,,
8865,6,,,,,,,,,,,,,
8866,경이롭다... 이 말 밖에 떠오르지 않는다...이렇게 까지 우주를 환상적으로 표현하고 무중력 상태를 어떻게 촬영을 하였는지가 대단하다.정말 아이언맨3 나 다른 히어로 영화만이 아닌 이런 영화가 앞으로 계속 많이 나왔...,,,,,,,,,,,,,
8867,시간가는줄몰랐다..,,,,,,,,,,,,,
8868,꼭 봐라 심장이 쫄깃쫄깃 해질거닼ㅋ,,,,,,,,,,,,,
8869,삶이 치열한 사람에겐 힐링같은 영화..당신이 힘든 파도와 싸우고 계신다면 이 영화는 당신을 응원할 것입니다.,,,,,,,,,,,,,
8870,내가 주인공이면 우주 절대가고싶지않다.,,,,,,,,,,,,,
8871,3d로 현장예매해서보고왓는데 예고편은 뭔가가지루해서 기대는안하고봣는데 개잼슴!!!!,,,,,,,,,,,,,
8872,재미재미 끝판왕 !!!!.!,,,,,,,,,,,,,
8873,단연컨데 올해 최고 영화,,,,,,,,,,,,,
8874,우리나란 이런영화 왜 못만드냐고? 우리에겐 설국열차가 있잖아..,,,,,,,,,,,,,
8875,내생에 최고 재난영화인듯,,,,,,,,,,,,,
8876,스ㅇ·ㄱㅅㄱㄷ응ㅈㄱ#ㄱㅅ,,,,,,,,,,,,,
8877,살면서 경험하지도 못할 뿐더러 생각도 못해본 '우주미아'. 예고보고 소름돋는 걸로 충분한 영화. 고퀄리티의 단편영화를 보고나온 느낌. 한번쯤 보고 생각해볼만한 영화인듯.,,,,,,,,,,,,,
8878,관객이 주인공에 몰입 할 수 있는 여지를 많이 둔 것은 박수  그러나 후의 허무함과 과장됨 짧은 러닝타임이 아쉬운...,,,,,,,,,,,,,
8879,영화가 실시간으로 진행되서 스릴감 긴박감이 좋았지만 그때문에 놓친점도 많은거 같아서 아쉽다.,,,,,,,,,,,,,
8880,우주 공포 제대로 느끼고 싶다면 이 영화를....선샤인의 10배쯤?,,,,,,,,,,,,,
8881,그냥 꼭보라고 추천하고싶다.,,,,,,,,,,,,,
8882,영상의 미와 사운드의 조화 꼭 봐야한다...,,,,,,,,,,,,,
8883,영화의 분위기,,,,,,,,,,,,,
8884,엄마는 포기 안해~~!!!!  Good~,,,,,,,,,,,,,
8885,평소 우주에 대한 궁금증,,,,,,,,,,,,,
8886,이 땅위에 발 딛고 살고 있는 것에 대한 감사. 역대 최고의 영화.,,,,,,,,,,,,,
8887,굳굳말이 필요 없어요 진짜스릴 개쩌는 영화,,,,,,,,,,,,,
8888,말이 필요있나. 일단 보고나서 평가.,,,,,,,,,,,,,
8889,완벽하다.최고...,,,,,,,,,,,,,
8890,중2,,,,,,,,,,,,,
8891,신선한 내용!!! 굉장히 재미있었다.,,,,,,,,,,,,,
8892,처음부터 긴장이 끊기지 않고 감동이 무척 큰 영화.강추에요!!,,,,,,,,,,,,,
8893,아이랑도 볼수있어서 좋았고,,,,,,,,,,,,,
8894,대박!!!  짱!! 후회 되지 않는 영화,,,,,,,,,,,,,
8895,꼭 디지털로 본것들이 5점이하 점수주겠지 ㅋㅋ,,,,,,,,,,,,,
8896,십점이라니 이건백점도모자라 일억점줘야해반드시 아이맥스이상으로보길,,,,,,,,,,,,,
8897,오랜만에 최고의 감동을 선사한 영화입니다,,,,,,,,,,,,,
8898,무조건 봐야 할 올해 최고의 영화. 되도록이면 IMAX나 IMAX 3D로 보는 걸 추천. 4D는 영화 감상에 방해가 될 수 있으므로 비추,,,,,,,,,,,,,
8899,언빌리버블 ~!!!! 무조건 추천~!!!! 역대급 충격이 ....,,,,,,,,,,,,,
8900,죽음의 순간에 발견 한 삶에 대한 아름다움.,,,,,,,,,,,,,
8901,로튼97퍼면 말다했지뭨ㅋ 제임스카메록도 극찬했는데 잘되서 지방까지널리널리,,,,,,,,,,,,,
8902,진짜 우와..대단하다라는 말밖에 안나온다.,,,,,,,,,,,,,
8903,이거.10점.안주면.도대체.뭐가.10점이고. 정말.영상과.음향효과만으로도. 이미 압도적이었다.,,,,,,,,,,,,,
8904,말이필요없는 최고의 스릴,,,,,,,,,,,,,
8905,우리,,,,,,,,,,,,,
8906,영상미는 걍 압도적이고 스토리 이면에도 생사고락의 길이 결국 산드라블록의 인간사 목적과 방향의 지표로.. 기대한만큼이었음,,,,,,,,,,,,,
8907,영상미짱짱맨!! 배우분들고뇌연기도 일품,,,,,,,,,,,,,
8908,어제 극장에서 봤는데 시간가는줄 모르고 집중해서 봤습니다. 어썸한 영상미가 돋보이는 영화,,,,,,,,,,,,,
8909,최고의영화 연기력 연출력 모두 최고,,,,,,,,,,,,,
8910,최고의 여운을 남긴영화,,,,,,,,,,,,,
8911,우주탈출.  아주신선한 소재였습니다 굳!!,,,,,,,,,,,,,
8912,보세요...진짜 후회안해요 우주에대한공포와 지구의 중요성을느끼게됨니다..,,,,,,,,,,,,,
8913,영화 내용이 뻔하고 뒷이어질이야기가 자기예상과 같고 반전이없어서 별로다하지만 소리사운드가 마음에 든다 ㅋ,,,,,,,,,,,,,
8914,Imax3d로 봤는데 진짜 이영화는아이맥스로봐야합니다,,,,,,,,,,,,,
8915,지루할거 같았지만 전혀 지루하지 않고 여운이 남는 영화,,,,,,,,,,,,,
8916,원초적이고 노골적인 공포,,,,,,,,,,,,,
8917,난  이런영화가 좋다.... 기호의 차이가 있어 그런지 중간에 나가는 사람들도 있긴 하더라,,,,,,,,,,,,,
8918,한 권의 어른을 위한 3D 그림책을 보는 듯한 느낌,,,,,,,,,,,,,
8919,영상미 최고. 적막이 편안하고 또 무섭고. 매트가 한 말 중에 확실하진 않은데,,,,,,,,,,,,,
8920,21세기 재난영화의 걸작이 탄생하다.,,,,,,,,,,,,,
8921,이 영화는 파이스토리와 여러면에서 비슷하다. 차이점이라면 스토리이다. 이 영화의 스토리는 단순하지만,,,,,,,,,,,,,
8922,영상 음향 그 무엇하나 놓치지않았고 극도의 긴장감을 불러온다. 다만 영화가 끝나면 허무해진다. 다시한번 생각해보면 스토리 한줄요약된다. 하지만 난ㅇ이 허무감이 영화의 연속이라 느껴진다.,,,,,,,,,,,,,
8923,모노드라마 같은 ... 난 재밌게 봤음,,,,,,,,,,,,,
8924,집중도 최고의 영화. 보는 내내 긴장하고 가픈 숨을 몰아쉬며 봤다.   오랜만의 조지 클루니와 소년같은 산드라 블록.CG보다 연기력과 호흡이 더 돋보이는  영화.조지클루니의 위트는 그대로!,,,,,,,,,,,,,
8925,3D로 봐야지 돈안아까운 영화 ㅠㅠ 진짜 한시간반동안 우주 헤맨듯.. 입체라서 토할거같은게 느껴지고 이거 재미없다는 사람들은 3D로 안봐서 그런거 같음,,,,,,,,,,,,,
8926,기대만큼 정말잼있다 꼭보세요,,,,,,,,,,,,,
8927,아름답다. 특별하다. 아슬아슬하다. 그러나 재미는 개인적으로 호불호가 갈릴듯...,,,,,,,,,,,,,
8928,긴장감 장난 아니네요.,,,,,,,,,,,,,
8929,무서울 정도로 황홀하고 아름다운 우주뒤에 선택해야 하는 삶과 죽음.,,,,,,,,,,,,,
8930,현기증이 날정도로 소름돋은 1시간반,,,,,,,,,,,,,
8931,영상미도 좋고 몰입도도 뛰어나지만 기대를 너무 많이했던것 같다... 8점이면 충분하다고 본다,,,,,,,,,,,,,
8932,지루함없이 볼만했어요 참고로 아이맥스 강추요 ㅎㅎ,,,,,,,,,,,,,
8933,그냥저냥..볼만한 영화,,,,,,,,,,,,,
8934,강변 CGV 4D MAX 영화관에서 봤는데 대박... ㅋㅋㅋ,,,,,,,,,,,,,
8935,결국 나왔네여.. 우주 재난영화!! ㅋ 아이맥스에서  3D로 꼭 봐줘야 할 영화입니다. 영상미는 하난 죽음입니다.,,,,,,,,,,,,,
8936,확실히 애프터어스보다 훠얼씬 낫다,,,,,,,,,,,,,
8937,정말 우주의 아름다움을 경이롭게 잘 표현했다.  좀 더 디테일하게 하루 하루 더 살아남는 모습을 길게 좀 더 넣었으면 하는 말이다.그리고 영화안에서 시간을 재는 게 나오는게 딱 한시간 반이다 그게 이 영화의 실제 러...,,,,,,,,,,,,,
8938,내일 그래비티 보러간다. 안죽을정도의 높이니까 괜찮겠노?,,,,,,,,,,,,,
8939,우주 라는 공간에서 새로운 시도가 돋보였다.신선했다.3d로 보맨 잼슬듯 다만 재미보다는 영상미나 내용잉ㅇ,,,,,,,,,,,,,
8940,영상이 훌륭하네요~제가 몸살감기여서 정말 속이 울렁거릴정도..근데 평점보단 다소 재미가 없네요..,,,,,,,,,,,,,
8941,내가 여기 평점 쓰는거 처음이다.  대단한 영화였다,,,,,,,,,,,,,
8942,몰입도가 최고입니다.,,,,,,,,,,,,,
8943,IMAX 3D 관람. 영상 하나는 정말 멋짐. 지금까지와는 다른 진짜 우주가 눈앞에 펼쳐진다. 많은 분들의 지적처럼 약간 지루한 부분이 있기도 하지만 쓸모 없는 장면은 없다. 엔딩크레딧이 다 올라가도록 이렇게 많은 ...,,,,,,,,,,,,,
8944,우주공간에 대해 자극없이 체험하는 다소 심심한 영화,,,,,,,,,,,,,
8945,뻔한스토리지만 그래도 볼만했어요~,,,,,,,,,,,,,
8946,2프로 아쉽다... 영화는 정말 잘만들었지만...,,,,,,,,,,,,,
8947,한시간정도  러닝 안타까운결말,,,,,,,,,,,,,
8948,괜찮은데 처음에 어지럽다 낭어지는 스릴ㅇㅇ,,,,,,,,,,,,,
8949,신기방기한영화 ㅎㅎ 기술력이 대단해요 !,,,,,,,,,,,,,
8950,나름 재미는 있었지만 약간 지루...,,,,,,,,,,,,,
8951,오랜만에 재밌는 영화 봤습니다,,,,,,,,,,,,,
8952,극한을 체험하게 해준다! 경이로운 영화,,,,,,,,,,,,,
8953,그냥 괜찮은 영화일뿐.   눈을 사로잡을 새로운 어떤것이 없었다.,,,,,,,,,,,,,
8954,4DX로 봤음...하지만 IMAX로 보길 강추...우주를 표현하기엔 IMAX가 딱인듯함. -_ㅡa..,,,,,,,,,,,,,
8955,멋지다! 연기도 굿! 조지클루니 산드라블록!,,,,,,,,,,,,,
8956,1점주고 재미없었다는 사람은 알바거나 영화보는 수준이 한국 로맨틱코메디 수준에서 끝날 사람들임 ㅋㅋ,,,,,,,,,,,,,
8957,시사회로 봤는데 볼만했음. 근데 3D로 안보면 의미가 없을꺼 같고 3D로 돈다주고 보면 아까울꺼 같던데ㅎㅎ,,,,,,,,,,,,,
8958,기대가 워낙 커서인지 걸작이라는 말에는 동의할 순 없지만,,,,,,,,,,,,,
8959,아름다운 영상미,,,,,,,,,,,,,
8960,액션영화에 지친 우리의 활력소,,,,,,,,,,,,,
8961,코믹,,,,,,,,,,,,,
8962,4dx로봤는데영상멋있음 하지만 스토리가조금아쉬움,,,,,,,,,,,,,
8963,엄청기대를 해서인지 기대 만큼은 아닌영화~ 있어보이기 좋아하는애들이 좀 빨아델수 있는영화~ 소재의 신선함이 좋았고 몰입감은 좋았으나 뭔가 아쉬웠다~ 예고만봤을때는 10점이였으나 예고가 더 잼나서 8점,,,,,,,,,,,,,
8964,CGV IMAX,,,,,,,,,,,,,
8965,영상미 매우좋고 1인칭시점일때 몰입도 좋고 메세지도 좋음. 정말 이렇게 몰입해서 본 영화가 또 있었나 싶을정도 ㅎㅎ,,,,,,,,,,,,,
8966,방금  4DX 서 보고왔습니다. 스크린이 작아서 3D아이맥스를 볼걸하고 후회했으나 영화시작 후 4DX를 체험하면서  이영화는 4DX를 위한 영화라는것을 절실히 느끼고왔습니다. 18,,,,,,,,,,,,,
8967,좋습니다. 거친 호흡마저.,,,,,,,,,,,,,
8968,산드라블록 중국 우주선 훔쳐타고 계기판에 한자 나오는거보고 빡쳤겠다,,,,,,,,,,,,,
8969,왠만해서 영화평점안올리는데 재밌게 봤습니다. 긴장감 최고 !.,,,,,,,,,,,,,
8970,"우리가 잊고 있었던 ""어머니 지구""의 아름다운 구속에 대하여.",,,,,,,,,,,,,
8971,방금 보고왓는데 재밌네요! 3d로 꼭 봐야할 영화! 스토리는 간단하지만 보는 내내 긴장감 넘치고 캐릭터에 감정이 이입이 아주 확실히 돼서 내가 다 죽는 줄 알았네요. 재밌습니다~!,,,,,,,,,,,,,
8972,그 중력 거스를수 없어. 퐉올라갔다 콰아악내려갔다,,,,,,,,,,,,,
8973,콰아악 올라갔다가 콰아악 내려갔다가 아주그냥 중력이,,,,,,,,,,,,,
8974,미지와 불가항력에 대한 황홀한 여정과 적막.,,,,,,,,,,,,,
8975,우주 관련 다큐멘터리 본 느낌..4D로 봤는데 솔직히 넘 돈아까웠다. 등장인물들이나 스토리가 좀 빈약한 듯. 기대하고 봐서 그런가 실망스러움. 그래도 영상은 볼만 함,,,,,,,,,,,,,
8976,뭔가 쓸쓸하고 왠지 우주에 저렇게 죽는다면 겸허히 받아들일거 같다 영상미는 최고인듯 좀 짧은감 있는데 암튼 색다른 영화고 아이맥스 3d로 봐야 우주느낌이 전해지는듯,,,,,,,,,,,,,
8977,우주재난영화라니 신선하기도하고 전반적으로 잘 만들어진 영화같긴한데... 저는 중반쯤에 살짝 졸리더군요.. 제가 감성이 마른건지.. 크게 감동같은 거는 못느꼈습니다.. 볼만한 영화인건 맞네요,,,,,,,,,,,,,
8978,지금까지의 영화에서는 볼 수 없는 새로움. 디지털로 봤을때 지루할수 있는 부분을 3D가 메꿔준다,,,,,,,,,,,,,
8979,진짜 재미있게 봤어요!! 이제까지 본 sf영화 중 제일 집중하고 봤던 영화 평점 엄청 높은거 보고 혹해서 봤는데 후회되지 않는 영화예요 평점이 왜 떨어지고 있는지 이해가 가질 않네요 개인적으론ㅎ 진짜 긴장감 넘쳐요!...,,,,,,,,,,,,,
8980,우주를 영화안에 갖다 놓았다.,,,,,,,,,,,,,
8981,일단 굉장히 감명깊게 봤습니다. 딱 우주 배경에서 사투하는 그 내용 하나로 러닝타임을 모두 채웠네요. 다만 조금 아쉬운건 기대보다 월등한 영상혁명 정도는 아닌 것 같았습니다.,,,,,,,,,,,,,
8982,영화 특성상 지루한면이 없지않게 있었지만그럼에도 불구하고 몰입도 최고!!영상미는 가히 혁명적입니다...꼭 영화관에서 보세요!!,,,,,,,,,,,,,
8983,수작. 다른말로는 표현이 안된다. 기왕이면 아이맥스로 관람하시길.,,,,,,,,,,,,,
8984,이것이야 말로 진정한 SF엉화인듯!,,,,,,,,,,,,,
8985,품격있는 영화네요 삶이라는것 ..지구의 아름다움과 소중함을 다시한 번 일깨운 영화!  감동입니다,,,,,,,,,,,,,
8986,이 영화는 시각적인 효과에 의해 전개가 되나 사실적이라기 보다는 탐미적이고 몽환적인 요소가 더 크다. 게다가 상징적인 요소도 꽤 등장한다. 이런 요소들을 함께 버무리려고 하다가 보는 관객이 스크린 밖으로 미아가 될 ...,,,,,,,,,,,,,
